raceId,driverId,constructorId,positionText,positionOrder,points,rank
58,35,2,12,12,0.0,12
58,32,9,13,13,0.0,15
58,14,9,14,14,0.0,9
58,24,5,15,15,0.0,14
58,33,13,16,16,0.0,18
58,11,8,17,17,0.0,21
58,27,13,R,18,0.0,20
58,26,5,R,19,0.0,16
58,23,7,R,20,0.0,17
58,31,1,R,21,0.0,19
58,36,8,R,22,0.0,22
59,4,4,1,1,10.0,3
59,31,1,2,2,8.0,6
59,14,9,3,3,6.0,19
59,22,11,4,4,5.0,12
59,30,6,5,5,4.0,1
59,21,4,6,6,3.0,5
59,2,2,7,7,2.0,11
59,23,7,8,8,1.0,15
59,13,6,9,9,0.0,7
59,24,5,10,10,0.0,17
59,18,11,11,11,0.0,10
59,27,13,12,12,0.0,16
59,26,5,13,13,0.0,14
59,35,2,14,14,0.0,18
59,33,13,15,15,0.0,13
59,36,8,16,16,0.0,22
59,15,7,17,17,0.0,8
59,32,9,R,18,0.0,20
59,3,3,R,19,0.0,9
59,8,1,R,20,0.0,2
59,17,3,R,21,0.0,4
59,11,8,R,22,0.0,21
60,4,4,1,1,10.0,1
60,30,6,2,2,8.0,2
60,8,1,3,3,6.0,5
60,21,4,4,4,5.0,3
60,13,6,5,5,4.0,4
60,31,1,6,6,3.0,8
60,2,2,7,7,2.0,6
60,35,2,8,8,1.0,10
60,3,3,9,9,0.0,9
60,22,11,10,10,0.0,11
60,15,7,11,11,0.0,7
60,14,9,12,12,0.0,14
60,24,5,13,13,0.0,15
60,32,9,14,14,0.0,12
60,27,13,15,15,0.0,13
60,33,13,16,16,0.0,16
60,11,8,17,17,0.0,18
60,36,8,18,18,0.0,19
60,18,11,R,19,0.0,17
60,26,5,R,20,0.0,\N
60,23,7,R,21,0.0,\N
60,17,3,R,22,0.0,\N
61,4,4,1,1,10.0,2
61,30,6,2,2,8.0,3
61,8,1,3,3,6.0,1
61,21,4,4,4,5.0,4
61,13,6,5,5,4.0,5
61,15,7,6,6,3.0,8
61,2,2,7,7,2.0,7
61,14,9,8,8,1.0,10
61,18,11,9,9,0.0,13
61,26,5,10,10,0.0,12
61,32,9,11,11,0.0,9
61,17,3,12,12,0.0,11
61,24,5,13,13,0.0,14
61,33,13,14,14,0.0,18
61,11,8,15,15,0.0,19
61,35,2,R,16,0.0,6
61,23,7,R,17,0.0,16
61,31,1,R,18,0.0,15
61,22,11,R,19,0.0,17
61,36,8,R,20,0.0,20
61,3,3,R,21,0.0,\N
61,27,13,R,22,0.0,\N
62,30,6,1,1,10.0,1
62,13,6,2,2,8.0,2
62,21,4,3,3,6.0,3
62,15,7,4,4,5.0,5
62,4,4,5,5,4.0,6
62,22,11,6,6,3.0,7
62,14,9,7,7,2.0,11
62,24,5,8,8,1.0,9
62,3,3,9,9,0.0,10
62,23,7,R,10,0.0,4
62,27,13,R,11,0.0,12
62,35,2,R,12,0.0,8
62,33,13,R,13,0.0,13
62,11,8,R,14,0.0,14
62,18,11,R,15,0.0,15
62,8,1,R,16,0.0,\N
62,2,2,R,17,0.0,\N
62,31,1,R,18,0.0,\N
62,17,3,R,19,0.0,\N
62,26,5,R,20,0.0,\N
62,32,9,R,21,0.0,\N
62,36,8,R,22,0.0,\N
63,30,6,1,1,10.0,1
63,4,4,2,2,8.0,5
63,13,6,3,3,6.0,2
63,23,7,4,4,5.0,6
63,8,1,5,5,4.0,4
63,21,4,6,6,3.0,9
63,37,1,7,7,2.0,3
63,2,2,8,8,1.0,14
63,14,9,9,9,0.0,17
63,26,5,10,10,0.0,12
63,35,2,11,11,0.0,7
63,32,9,12,12,0.0,16
63,24,5,13,13,0.0,10
63,3,3,14,14,0.0,13
63,27,13,15,15,0.0,18
63,36,8,16,16,0.0,20
63,18,11,R,17,0.0,11
63,17,3,R,18,0.0,15
63,15,7,R,19,0.0,8
63,22,11,R,20,0.0,19
63,33,13,R,21,0.0,21
63,11,8,R,22,0.0,\N
64,30,6,1,1,10.0,1
64,13,6,2,2,8.0,2
64,8,1,3,3,6.0,3
64,18,11,4,4,5.0,7
64,4,4,5,5,4.0,9
64,21,4,6,6,3.0,8
64,15,7,7,7,2.0,5
64,32,9,8,8,1.0,12
64,23,7,9,9,0.0,4
64,24,5,10,10,0.0,10
64,14,9,11,11,0.0,13
64,26,5,12,12,0.0,11
64,17,3,R,13,0.0,6
64,11,8,R,14,0.0,19
64,35,2,R,15,0.0,17
64,22,11,R,16,0.0,14
64,2,2,R,17,0.0,18
64,37,1,R,18,0.0,20
64,29,8,R,19,0.0,\N
64,3,3,R,20,0.0,\N
64,27,13,D,21,0.0,15
64,33,13,D,22,0.0,16
65,18,11,1,1,10.0,4
65,37,1,2,2,8.0,2
65,2,2,3,3,6.0,7
65,22,11,4,4,5.0,3
65,14,9,5,5,4.0,10
65,23,7,6,6,3.0,5
65,13,6,7,7,2.0,1
65,30,6,8,8,1.0,11
65,33,13,9,9,0.0,13
65,27,13,10,10,0.0,8
65,26,5,11,11,0.0,9
65,15,7,12,12,0.0,6
65,11,8,13,13,0.0,15
65,4,4,R,14,0.0,14
65,8,1,R,15,0.0,16
65,24,5,R,16,0.0,19
65,3,3,R,17,0.0,20
65,21,4,R,18,0.0,17
65,32,9,R,19,0.0,18
65,17,3,R,20,0.0,\N
65,29,8,R,21,0.0,\N
65,9,2,D,22,0.0,12
66,13,6,1,1,10.0,2
66,4,4,2,2,8.0,3
66,30,6,3,3,6.0,1
66,18,11,4,4,5.0,4
66,37,1,5,5,4.0,7
66,21,4,6,6,3.0,5
66,23,7,7,7,2.0,8
66,22,11,8,8,1.0,6
66,15,7,9,9,0.0,13
66,17,3,10,10,0.0,15
66,32,9,11,11,0.0,11
66,9,2,12,12,0.0,9
66,26,5,13,13,0.0,10
66,2,2,14,14,0.0,16
66,14,9,15,15,0.0,12
66,27,13,R,16,0.0,17
66,11,8,N,17,0.0,18
66,3,3,R,18,0.0,14
66,29,8,R,19,0.0,20
66,24,5,R,20,0.0,19
66,8,1,R,21,0.0,\N
66,33,13,R,22,0.0,\N
67,30,6,1,1,10.0,2
67,8,1,2,2,8.0,1
67,9,2,3,3,6.0,4
67,21,4,4,4,5.0,8
67,18,11,5,5,4.0,7
67,22,11,6,6,3.0,10
67,15,7,7,7,2.0,11
67,2,2,8,8,1.0,6
67,13,6,9,9,0.0,3
67,17,3,10,10,0.0,12
67,32,9,11,11,0.0,13
67,14,9,12,12,0.0,17
67,26,5,13,13,0.0,18
67,24,5,14,14,0.0,14
67,23,7,15,15,0.0,16
67,11,8,16,16,0.0,21
67,27,14,17,17,0.0,20
67,33,14,R,18,0.0,15
67,4,4,R,19,0.0,5
67,37,1,R,20,0.0,9
67,29,8,R,21,0.0,22
67,3,3,R,22,0.0,19
68,30,6,1,1,10.0,2
68,4,4,2,2,8.0,1
68,21,4,3,3,6.0,6
68,18,11,4,4,5.0,5
68,37,1,5,5,4.0,3
68,22,11,6,6,3.0,9
68,2,2,7,7,2.0,4
68,17,3,8,8,1.0,12
68,14,9,9,9,0.0,15
68,24,5,10,10,0.0,18
68,3,3,11,11,0.0,14
68,38,9,12,12,0.0,10
68,9,2,13,13,0.0,13
68,26,5,14,14,0.0,8
68,27,14,15,15,0.0,17
68,29,8,16,16,0.0,19
68,23,7,R,17,0.0,11
68,13,6,R,18,0.0,7
68,15,7,R,19,0.0,21
68,33,14,R,20,0.0,22
68,8,1,R,21,0.0,20
68,11,8,D,22,0.0,16
69,4,4,1,1,10.0,1
69,13,6,2,2,8.0,3
69,21,4,3,3,6.0,7
69,18,11,4,4,5.0,5
69,8,1,5,5,4.0,4
69,15,7,6,6,3.0,9
69,23,7,7,7,2.0,8
69,2,2,8,8,1.0,13
69,9,2,9,9,0.0,6
69,3,3,10,10,0.0,15
69,37,1,11,11,0.0,11
69,22,11,12,12,0.0,10
69,38,9,13,13,0.0,19
69,24,5,14,14,0.0,12
69,11,8,15,15,0.0,17
69,33,14,16,16,0.0,20
69,29,8,17,17,0.0,21
69,26,5,18,18,0.0,14
69,17,3,R,19,0.0,18
69,30,6,R,20,0.0,2
69,14,9,R,21,0.0,16
69,27,14,R,22,0.0,22
70,13,6,1,1,10.0,2
70,4,4,2,2,8.0,3
70,18,11,3,3,6.0,4
70,30,6,4,4,5.0,1
70,8,1,5,5,4.0,6
70,21,4,6,6,3.0,5
70,22,11,7,7,2.0,8
70,37,1,8,8,1.0,12
70,9,2,9,9,0.0,14
70,11,8,10,10,0.0,9
70,26,5,11,11,0.0,13
70,38,9,12,12,0.0,11
70,24,5,13,13,0.0,10
70,27,14,14,14,0.0,17
70,33,14,15,15,0.0,16
70,29,8,16,16,0.0,7
70,2,2,17,17,0.0,15
70,14,9,R,18,0.0,19
70,15,7,R,19,0.0,18
70,23,7,R,20,0.0,20
70,17,3,R,21,0.0,\N
70,3,3,R,22,0.0,\N
71,21,4,1,1,10.0,2
71,22,6,2,2,8.0,3
71,4,4,3,3,6.0,1
71,14,9,4,4,5.0,11
71,17,3,5,5,4.0,8
71,31,1,6,6,3.0,7
71,32,9,7,7,2.0,10
71,8,1,8,8,1.0,4
71,15,7,9,9,0.0,14
71,13,15,10,10,0.0,13
71,18,16,11,11,0.0,5
71,23,7,12,12,0.0,9
71,35,15,13,13,0.0,15
71,11,16,14,14,0.0,16
71,39,17,15,15,0.0,17
71,33,17,16,16,0.0,18
71,40,18,17,17,0.0,19
71,30,6,R,18,0.0,6
71,2,3,R,19,0.0,12
71,27,18,R,20,0.0,20
72,4,4,1,1,10.0,4
72,15,7,2,2,8.0,3
72,2,3,3,3,6.0,2
72,31,1,4,4,5.0,8
72,23,7,5,5,4.0,7
72,14,9,6,6,3.0,9
72,30,6,7,7,2.0,12
72,32,9,8,8,1.0,11
72,8,1,9,9,0.0,1
72,13,15,10,10,0.0,13
72,39,17,11,11,0.0,16
72,33,17,12,12,0.0,17
72,27,18,13,13,0.0,19
72,22,6,R,14,0.0,10
72,21,4,R,15,0.0,6
72,17,3,R,16,0.0,5
72,35,15,R,17,0.0,15
72,18,16,R,18,0.0,14
72,19,16,R,19,0.0,18
72,40,18,R,20,0.0,20
73,4,4,1,1,10.0,2
73,15,7,2,2,8.0,4
73,8,1,3,3,6.0,3
73,23,7,4,4,5.0,6
73,37,1,5,5,4.0,1
73,17,3,6,6,3.0,10
73,13,15,7,7,2.0,12
73,14,9,8,8,1.0,13
73,22,6,9,9,0.0,8
73,33,17,10,10,0.0,15
73,35,15,11,11,0.0,14
73,40,18,12,12,0.0,16
73,27,18,13,13,0.0,17
73,18,16,R,14,0.0,5
73,11,16,R,15,0.0,11
73,2,3,R,16,0.0,9
73,30,6,R,17,0.0,7
73,21,4,R,18,0.0,18
73,39,17,R,19,0.0,19
73,32,9,W,20,0.0,\N
74,4,4,1,1,10.0,4
74,30,6,2,2,8.0,1
74,25,1,3,3,6.0,3
74,35,15,4,4,5.0,10
74,15,7,5,5,4.0,11
74,2,3,6,6,3.0,9
74,17,3,7,7,2.0,14
74,24,9,8,8,1.0,7
74,23,7,9,9,0.0,13
74,13,15,10,10,0.0,8
74,14,9,11,11,0.0,16
74,39,17,12,12,0.0,12
74,33,17,13,13,0.0,17
74,27,18,R,14,0.0,19
74,22,6,R,15,0.0,15
74,8,1,R,16,0.0,5
74,40,18,R,17,0.0,20
74,21,4,R,18,0.0,18
74,18,16,D,19,0.0,2
74,11,16,D,20,0.0,6
75,8,1,1,1,10.0,4
75,4,4,2,2,8.0,5
75,15,7,3,3,6.0,8
75,23,7,4,4,5.0,6
75,21,4,5,5,4.0,1
75,17,3,6,6,3.0,9
75,31,1,7,7,2.0,3
75,14,9,8,8,1.0,11
75,22,6,9,9,0.0,12
75,2,3,10,10,0.0,7
75,13,15,11,11,0.0,10
75,33,17,12,12,0.0,14
75,39,17,13,13,0.0,16
75,35,15,R,14,0.0,13
75,30,6,R,15,0.0,2
75,27,18,R,16,0.0,17
75,40,18,R,17,0.0,18
75,24,9,R,18,0.0,15
76,8,1,1,1,10.0,2
76,2,3,2,2,8.0,9
76,17,3,3,3,6.0,7
76,4,4,4,4,5.0,3
76,31,1,5,5,4.0,10
76,23,7,6,6,3.0,8
76,30,6,7,7,2.0,1
76,22,6,8,8,1.0,6
76,13,15,9,9,0.0,13
76,15,7,10,10,0.0,5
76,35,15,11,11,0.0,11
76,21,4,12,12,0.0,4
76,33,17,13,13,0.0,17
76,27,18,14,14,0.0,16
76,24,9,R,15,0.0,14
76,40,18,R,16,0.0,15
76,14,9,R,17,0.0,12
76,39,17,R,18,0.0,18
77,4,4,1,1,10.0,1
77,2,3,2,2,8.0,4
77,22,6,3,3,6.0,3
77,14,9,4,4,5.0,5
77,30,6,5,5,4.0,6
77,21,4,6,6,3.0,7
77,31,1,7,7,2.0,10
77,15,7,8,8,1.0,9
77,24,9,9,9,0.0,13
77,18,16,10,10,0.0,12
77,8,1,11,11,0.0,2
77,11,16,12,12,0.0,11
77,35,15,13,13,0.0,15
77,13,15,14,14,0.0,14
77,33,17,15,15,0.0,17
77,39,17,16,16,0.0,16
77,27,18,17,17,0.0,18
77,40,18,18,18,0.0,19
77,23,7,R,19,0.0,8
77,17,3,R,20,0.0,\N
78,8,1,1,1,10.0,1
78,30,6,2,2,8.0,4
78,22,6,3,3,6.0,8
78,13,15,4,4,5.0,13
78,17,3,5,5,4.0,7
78,23,7,6,6,3.0,10
78,14,9,7,7,2.0,16
78,32,9,8,8,1.0,15
78,35,15,9,9,0.0,12
78,33,17,10,10,0.0,18
78,27,18,11,11,0.0,19
78,15,7,R,12,0.0,11
78,18,16,R,13,0.0,6
78,2,3,R,14,0.0,9
78,11,16,R,15,0.0,14
78,40,18,R,16,0.0,20
78,4,4,R,17,0.0,3
78,21,4,R,18,0.0,5
78,39,17,R,19,0.0,17
78,31,1,D,20,0.0,2
79,30,6,1,1,10.0,1
79,22,6,2,2,8.0,2
79,33,17,3,3,6.0,3
79,39,17,4,4,5.0,4
79,27,18,5,5,4.0,5
79,40,18,6,6,3.0,6
79,15,7,W,7,0.0,\N
79,8,1,W,8,0.0,\N
79,18,16,W,9,0.0,\N
79,21,4,W,10,0.0,\N
79,4,4,W,11,0.0,\N
79,11,16,W,12,0.0,\N
79,17,3,W,13,0.0,\N
79,13,15,W,14,0.0,\N
79,31,1,W,15,0.0,\N
79,35,15,W,16,0.0,\N
79,41,7,W,17,0.0,\N
79,32,9,W,18,0.0,\N
79,2,3,W,19,0.0,\N
79,14,9,W,20,0.0,\N
80,4,4,1,1,10.0,2
80,8,1,2,2,8.0,1
80,30,6,3,3,6.0,7
80,18,16,4,4,5.0,4
80,15,7,5,5,4.0,8
80,21,4,6,6,3.0,5
80,23,7,7,7,2.0,14
80,35,15,8,8,1.0,10
80,22,6,9,9,0.0,12
80,14,9,10,10,0.0,6
80,11,16,11,11,0.0,11
80,17,3,12,12,0.0,15
80,33,17,13,13,0.0,16
80,2,3,14,14,0.0,13
80,39,17,15,15,0.0,17
80,31,1,R,16,0.0,3
80,27,18,R,17,0.0,18
80,40,18,R,18,0.0,19
80,13,15,R,19,0.0,9
80,32,9,R,20,0.0,\N
81,31,1,1,1,10.0,2
81,4,4,2,2,8.0,4
81,8,1,3,3,6.0,1
81,21,4,4,4,5.0,3
81,18,16,5,5,4.0,7
81,30,6,6,6,3.0,5
81,22,6,7,7,2.0,9
81,23,7,8,8,1.0,6
81,15,7,9,9,0.0,8
81,13,15,10,10,0.0,10
81,17,3,11,11,0.0,15
81,2,3,12,12,0.0,16
81,14,9,13,13,0.0,12
81,35,15,14,14,0.0,14
81,32,9,15,15,0.0,13
81,11,16,16,16,0.0,11
81,33,17,17,17,0.0,17
81,27,18,18,18,0.0,19
81,40,18,19,19,0.0,20
81,39,17,R,20,0.0,18
82,4,4,1,1,10.0,2
82,31,1,2,2,8.0,4
82,18,16,3,3,6.0,3
82,21,4,4,4,5.0,5
82,30,6,5,5,4.0,7
82,23,7,6,6,3.0,6
82,14,9,7,7,2.0,8
82,13,15,8,8,1.0,10
82,32,9,9,9,0.0,9
82,22,6,10,10,0.0,12
82,2,3,11,11,0.0,13
82,11,16,12,12,0.0,14
82,27,18,13,13,0.0,19
82,15,7,14,14,0.0,11
82,35,15,15,15,0.0,16
82,39,17,16,16,0.0,18
82,33,17,17,17,0.0,17
82,38,18,18,18,0.0,20
82,17,3,N,19,0.0,15
82,8,1,R,20,0.0,1
83,8,1,1,1,10.0,1
83,30,6,2,2,8.0,3
83,23,7,3,3,6.0,5
83,15,7,4,4,5.0,4
83,18,16,5,5,4.0,8
83,2,3,6,6,3.0,6
83,17,3,7,7,2.0,9
83,11,16,8,8,1.0,7
83,21,4,9,9,0.0,10
83,22,6,10,10,0.0,11
83,4,4,11,11,0.0,12
83,39,17,12,12,0.0,15
83,33,17,13,13,0.0,16
83,13,15,14,14,0.0,13
83,27,18,N,15,0.0,18
83,35,15,R,16,0.0,14
83,31,1,R,17,0.0,2
83,38,18,R,18,0.0,17
83,14,9,R,19,0.0,\N
83,32,9,R,20,0.0,\N
84,8,1,1,1,10.0,2
84,4,4,2,2,8.0,3
84,31,1,3,3,6.0,1
84,21,4,4,4,5.0,4
84,18,16,5,5,4.0,5
84,15,7,6,6,3.0,7
84,14,9,7,7,2.0,9
84,32,9,8,8,1.0,8
84,11,16,9,9,0.0,6
84,22,6,10,10,0.0,11
84,35,15,11,11,0.0,13
84,23,7,12,12,0.0,15
84,38,18,13,13,0.0,18
84,39,17,14,14,0.0,19
84,33,17,15,15,0.0,17
84,27,18,R,16,0.0,20
84,30,6,R,17,0.0,14
84,2,3,R,18,0.0,16
84,13,15,R,19,0.0,10
84,17,3,R,20,0.0,12
85,31,1,1,1,10.0,2
85,4,4,2,2,8.0,3
85,21,4,3,3,6.0,4
85,8,1,4,4,5.0,1
85,15,7,5,5,4.0,5
85,23,7,6,6,3.0,8
85,42,3,7,7,2.0,6
85,18,16,8,8,1.0,9
85,13,15,9,9,0.0,11
85,30,6,10,10,0.0,13
85,35,15,11,11,0.0,16
85,22,6,12,12,0.0,12
85,32,9,13,13,0.0,14
85,17,3,14,14,0.0,7
85,14,9,15,15,0.0,15
85,11,16,16,16,0.0,10
85,33,17,17,17,0.0,17
85,38,18,18,18,0.0,20
85,27,18,19,19,0.0,18
85,39,17,20,20,0.0,19
86,8,1,1,1,10.0,6
86,4,4,2,2,8.0,10
86,18,16,3,3,6.0,5
86,17,3,4,4,5.0,2
86,22,6,5,5,4.0,4
86,35,15,6,6,3.0,7
86,23,7,7,7,2.0,1
86,33,17,8,8,1.0,17
86,32,9,9,9,0.0,3
86,13,15,10,10,0.0,16
86,39,17,11,11,0.0,8
86,27,18,12,12,0.0,20
86,38,18,13,13,0.0,19
86,31,1,14,14,0.0,9
86,42,3,15,15,0.0,15
86,15,7,R,16,0.0,11
86,14,9,R,17,0.0,18
86,30,6,R,18,0.0,13
86,11,16,R,19,0.0,14
86,21,4,R,20,0.0,12
87,31,1,1,1,10.0,2
87,8,1,2,2,8.0,1
87,4,4,3,3,6.0,3
87,30,6,4,4,5.0,4
87,21,4,5,5,4.0,5
87,22,6,6,6,3.0,6
87,18,16,7,7,2.0,10
87,23,7,8,8,1.0,9
87,32,9,9,9,0.0,11
87,11,16,10,10,0.0,14
87,13,15,11,11,0.0,13
87,35,15,12,12,0.0,12
87,15,7,13,13,0.0,7
87,27,18,14,14,0.0,17
87,39,17,15,15,0.0,15
87,33,17,R,16,0.0,16
87,17,3,N,17,0.0,8
87,38,18,R,18,0.0,18
87,42,3,R,19,0.0,\N
87,14,9,R,20,0.0,\N
88,8,1,1,1,10.0,1
88,21,4,2,2,8.0,3
88,4,4,3,3,6.0,2
88,17,3,4,4,5.0,7
88,18,16,5,5,4.0,4
88,14,9,6,6,3.0,8
88,30,6,7,7,2.0,5
88,23,7,8,8,1.0,6
88,32,9,9,9,0.0,12
88,13,15,10,10,0.0,10
88,22,6,11,11,0.0,9
88,35,15,12,12,0.0,11
88,33,17,13,13,0.0,14
88,38,18,14,14,0.0,17
88,39,17,15,15,0.0,15
88,27,18,16,16,0.0,16
88,42,3,R,17,0.0,18
88,15,7,R,18,0.0,19
88,31,1,R,19,0.0,\N
88,11,16,D,20,0.0,13
89,4,4,1,1,10.0,2
89,8,1,2,2,8.0,1
89,23,7,3,3,6.0,5
89,21,4,4,4,5.0,3
89,32,9,5,5,4.0,4
89,13,15,6,6,3.0,6
89,17,3,7,7,2.0,7
89,18,16,8,8,1.0,12
89,14,9,9,9,0.0,10
89,35,15,10,10,0.0,11
89,33,17,11,11,0.0,17
89,22,6,12,12,0.0,13
89,42,3,13,13,0.0,9
89,38,18,14,14,0.0,18
89,15,7,15,15,0.0,14
89,27,18,16,16,0.0,19
89,11,16,R,17,0.0,15
89,39,17,R,18,0.0,20
89,31,1,R,19,0.0,8
89,30,6,R,20,0.0,16
90,30,6,1,1,10.0,1
90,22,6,2,2,8.0,2
90,4,4,3,3,6.0,3
90,23,3,4,4,5.0,5
90,31,3,5,5,4.0,4
90,18,16,6,6,3.0,7
90,15,4,7,7,2.0,9
90,14,1,8,8,1.0,11
90,11,16,9,9,0.0,8
90,21,15,10,10,0.0,10
90,32,19,11,11,0.0,16
90,43,7,12,12,0.0,15
90,44,7,13,13,0.0,14
90,45,17,14,14,0.0,18
90,13,15,R,15,0.0,12
90,2,17,R,16,0.0,13
90,46,18,N,17,0.0,19
90,17,19,R,18,0.0,6
90,47,18,R,19,0.0,20
90,8,1,R,20,0.0,17
91,30,6,1,1,10.0,2
91,31,3,2,2,8.0,1
91,18,16,3,3,6.0,3
91,22,6,4,4,5.0,6
91,15,4,5,5,4.0,4
91,14,1,6,6,3.0,9
91,4,4,7,7,2.0,10
91,13,15,8,8,1.0,13
91,43,7,9,9,0.0,12
91,32,19,10,10,0.0,16
91,21,15,11,11,0.0,14
91,44,7,12,12,0.0,11
91,45,17,13,13,0.0,18
91,46,18,14,14,0.0,19
91,11,16,15,15,0.0,8
91,47,18,16,16,0.0,20
91,8,1,R,17,0.0,5
91,2,17,R,18,0.0,17
91,23,3,R,19,0.0,7
91,17,19,R,20,0.0,15
92,30,6,1,1,10.0,1
92,22,6,2,2,8.0,4
92,18,16,3,3,6.0,5
92,15,4,4,4,5.0,8
92,11,16,5,5,4.0,7
92,4,4,6,6,3.0,2
92,23,3,7,7,2.0,3
92,17,19,8,8,1.0,10
92,44,7,9,9,0.0,13
92,43,7,10,10,0.0,11
92,21,15,11,11,0.0,12
92,13,15,12,12,0.0,15
92,31,3,13,13,0.0,6
92,32,19,14,14,0.0,14
92,2,17,15,15,0.0,16
92,45,17,16,16,0.0,18
92,46,18,17,17,0.0,20
92,14,1,R,18,0.0,9
92,47,18,R,19,0.0,19
92,8,1,R,20,0.0,17
93,30,6,1,1,10.0,1
93,18,16,2,2,8.0,2
93,31,3,3,3,6.0,6
93,4,4,4,4,5.0,3
93,15,4,5,5,4.0,4
93,22,6,6,6,3.0,7
93,23,3,7,7,2.0,5
93,8,1,8,8,1.0,9
93,21,15,9,9,0.0,10
93,13,15,10,10,0.0,12
93,44,7,11,11,0.0,11
93,14,1,12,12,0.0,14
93,17,19,13,13,0.0,13
93,32,19,14,14,0.0,17
93,47,18,15,15,0.0,19
93,11,16,16,16,0.0,8
93,2,17,R,17,0.0,16
93,43,7,R,18,0.0,15
93,46,18,R,19,0.0,20
93,45,17,R,20,0.0,18
94,30,6,1,1,10.0,1
94,22,6,2,2,8.0,5
94,15,4,3,3,6.0,6
94,4,4,4,4,5.0,3
94,11,16,5,5,4.0,4
94,23,3,6,6,3.0,8
94,21,15,7,7,2.0,13
94,18,16,8,8,1.0,2
94,13,15,9,9,0.0,10
94,14,1,10,10,0.0,16
94,8,1,11,11,0.0,11
94,17,19,12,12,0.0,9
94,43,7,13,13,0.0,14
94,45,17,R,14,0.0,18
94,31,3,R,15,0.0,7
94,32,19,R,16,0.0,15
94,44,7,R,17,0.0,17
94,2,17,R,18,0.0,12
94,46,18,R,19,0.0,19
94,47,18,R,20,0.0,20
95,15,4,1,1,10.0,2
95,18,16,2,2,8.0,3
95,22,6,3,3,6.0,6
95,31,3,4,4,5.0,5
95,13,15,5,5,4.0,10
95,43,7,6,6,3.0,8
95,2,17,7,7,2.0,13
95,44,7,8,8,1.0,9
95,47,18,9,9,0.0,19
95,23,3,10,10,0.0,12
95,30,6,R,11,0.0,1
95,4,4,R,12,0.0,4
95,8,1,R,13,0.0,7
95,46,18,R,14,0.0,18
95,45,17,R,15,0.0,14
95,17,19,R,16,0.0,11
95,11,16,R,17,0.0,17
95,14,1,R,18,0.0,15
95,21,15,R,19,0.0,16
95,32,19,R,20,0.0,\N
96,30,6,1,1,10.0,1
96,22,6,2,2,8.0,3
96,18,16,3,3,6.0,4
96,15,4,4,4,5.0,6
96,4,4,5,5,4.0,5
96,21,15,6,6,3.0,7
96,17,19,7,7,2.0,10
96,31,3,8,8,1.0,8
96,13,15,9,9,0.0,14
96,2,17,10,10,0.0,11
96,44,7,11,11,0.0,13
96,32,19,12,12,0.0,16
96,45,17,13,13,0.0,15
96,46,18,14,14,0.0,18
96,47,18,15,15,0.0,17
96,11,16,R,16,0.0,2
96,14,1,R,17,0.0,12
96,8,1,R,18,0.0,9
96,23,3,R,19,0.0,\N
96,43,7,R,20,0.0,\N
97,30,6,1,1,10.0,2
97,22,6,2,2,8.0,1
97,18,16,3,3,6.0,5
97,21,15,4,4,5.0,9
97,8,1,5,5,4.0,7
97,14,1,6,6,3.0,10
97,10,17,7,7,2.0,16
97,2,17,8,8,1.0,14
97,32,19,9,9,0.0,13
97,47,18,10,10,0.0,18
97,13,15,R,11,0.0,11
97,11,16,R,12,0.0,8
97,4,4,R,13,0.0,4
97,46,18,R,14,0.0,19
97,17,19,R,15,0.0,17
97,15,4,R,16,0.0,\N
97,23,3,D,17,0.0,3
97,31,3,D,18,0.0,6
97,43,7,D,19,0.0,12
97,44,7,D,20,0.0,15
98,30,6,1,1,10.0,2
98,22,6,2,2,8.0,1
98,11,16,3,3,6.0,3
98,15,4,4,4,5.0,6
98,44,7,5,5,4.0,4
98,8,1,6,6,3.0,8
98,14,1,7,7,2.0,13
98,47,18,8,8,1.0,16
98,21,15,9,9,0.0,11
98,17,19,R,10,0.0,12
98,31,3,D,11,0.0,9
98,2,17,R,12,0.0,15
98,18,16,R,13,0.0,5
98,43,7,R,14,0.0,14
98,23,3,R,15,0.0,10
98,4,4,R,16,0.0,7
98,32,19,R,17,0.0,\N
98,13,15,R,18,0.0,\N
98,45,17,R,19,0.0,\N
98,46,18,R,20,0.0,\N
99,30,6,1,1,10.0,1
99,4,4,2,2,8.0,2
99,22,6,3,3,6.0,6
99,15,4,4,4,5.0,9
99,18,16,5,5,4.0,5
99,14,1,6,6,3.0,10
99,8,1,7,7,2.0,3
99,31,3,8,8,1.0,8
99,17,19,9,9,0.0,4
99,48,3,10,10,0.0,7
99,32,19,11,11,0.0,13
99,21,15,12,12,0.0,11
99,13,15,13,13,0.0,16
99,43,7,14,14,0.0,14
99,44,7,15,15,0.0,15
99,2,17,16,16,0.0,18
99,45,17,17,17,0.0,17
99,46,18,18,18,0.0,19
99,47,18,R,19,0.0,20
99,11,16,R,20,0.0,12
100,30,6,1,1,10.0,1
100,8,1,2,2,8.0,4
100,22,6,3,3,6.0,2
100,18,16,4,4,5.0,3
100,31,3,5,5,4.0,6
100,21,15,6,6,3.0,5
100,14,1,7,7,2.0,10
100,17,19,8,8,1.0,12
100,13,15,9,9,0.0,9
100,4,4,10,10,0.0,8
100,11,16,11,11,0.0,14
100,48,3,12,12,0.0,7
100,43,7,13,13,0.0,13
100,32,19,14,14,0.0,15
100,2,17,15,15,0.0,16
100,46,18,16,16,0.0,19
100,45,17,R,17,0.0,17
100,15,4,R,18,0.0,11
100,47,18,R,19,0.0,20
